profile_index,profile_id,valid_time,latitude,longitude,region_name,source_name,climate_regime,surface_type,season_label,sample_group,surface_temperature_k,min_temperature_k,max_temperature_k,mean_temperature_k,lower_layer_mean_temperature_k,upper_layer_mean_temperature_k,mean_h2o_vmr,lower_layer_mean_h2o_vmr,upper_layer_mean_h2o_vmr,min_h2o_vmr,max_h2o_vmr,evaluation_split,profile_class,noise_case,feature_case,model_name,target_name,y_true_k,y_pred_k,residual_k,tb_obs_50_3,tb_obs_52_8,tb_obs_54_4,tb_obs_degraded_50_3,tb_obs_degraded_52_8,tb_obs_degraded_54_4
42,winter_midlatitude_maritime_sample_t02_loc02,2020-01-01T12:00:00.000000000,57.75,10.0,northern_sector_west,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,northern_sector_west_loc02,277.8778076171875,196.102294921875,281.3888854980469,239.8611421327333,276.9393056233724,210.79947238498264,0.0012246039798061,0.0035617697081682,1.5137310882961985e-05,4.677051413072391e-06,0.0070608720154433,era5_leave_one_profile_out,ERA5,baseline_nedt,full_3channel,mean_baseline,lower_layer_mean_temperature_k,276.9393056233724,277.27794234888984,0.3386367255174605,271.2071007381287,259.4917282915364,231.5060590357629,,,
43,winter_midlatitude_maritime_sample_t02_loc03,2020-01-01T12:00:00.000000000,57.75,10.25,northern_sector_west,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,northern_sector_west_loc03,277.9246826171875,196.101318359375,281.3693542480469,239.89154753813872,276.98390197753906,210.84271240234372,0.0012131190520933,0.0035230080503127,1.5527634153366296e-05,4.677191792010036e-06,0.007050817874537,era5_leave_one_profile_out,ERA5,baseline_nedt,full_3channel,mean_baseline,lower_layer_mean_temperature_k,276.98390197753906,277.27775575326575,0.2938537757266886,270.9995879657746,261.3328690344703,231.6830125085024,,,
44,winter_midlatitude_maritime_sample_t02_loc04,2020-01-01T12:00:00.000000000,58.0,10.5,northern_sector_west,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,northern_sector_west_loc04,278.1571044921875,195.0592193603516,281.05157470703125,239.8006216513144,277.01026916503906,210.6341078016493,0.0012477749620065,0.0036301316627904,1.530345039900677e-05,4.67691103413477e-06,0.0071853990608674,era5_leave_one_profile_out,ERA5,baseline_nedt,full_3channel,mean_baseline,lower_layer_mean_temperature_k,277.01026916503906,277.27764543030554,0.26737626526647773,271.3259443502475,260.3850224842581,231.45045874459797,,,
45,winter_midlatitude_maritime_sample_t02_loc05,2020-01-01T12:00:00.000000000,58.0,11.0,northern_sector_east,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,northern_sector_east_loc00,278.2235107421875,194.2896881103516,280.74688720703125,239.90896730165224,276.92579650878906,210.9206746419271,0.0011740577750038,0.0033995645245783,1.545654885465576e-05,4.6741034553875e-06,0.007211699153997,era5_leave_one_profile_out,ERA5,baseline_nedt,full_3channel,mean_baseline,lower_layer_mean_temperature_k,276.92579650878906,277.2779988723819,0.35220236359282353,271.10366202820114,260.78901394472393,230.10783414540705,,,
46,winter_midlatitude_maritime_sample_t02_loc06,2020-01-01T12:00:00.000000000,58.0,10.75,northern_sector_east,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,northern_sector_east_loc01,278.2020263671875,194.6373443603516,281.01446533203125,239.85897785908463,277.00392150878906,210.763176812066,0.0012096195146236,0.0035110116620966,1.5381133500298595e-05,4.675460451780789e-06,0.0072016431348889,era5_leave_one_profile_out,ERA5,baseline_nedt,full_3channel,mean_baseline,lower_layer_mean_temperature_k,277.00392150878906,277.27767198953666,0.27375048074759434,271.37097139671573,260.67849773030593,231.33223581264653,,,
47,winter_midlatitude_maritime_sample_t02_loc07,2020-01-01T12:00:00.000000000,57.75,11.0,northern_sector_east,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,northern_sector_east_loc02,278.0047607421875,195.1392974853516,280.84649658203125,240.04719048577385,276.96648661295575,211.1974758572049,0.0011463056260532,0.0033077319473446,1.609729571950929e-05,4.6749925219897415e-06,0.0070129226225267,era5_leave_one_profile_out,ERA5,baseline_nedt,full_3channel,mean_baseline,lower_layer_mean_temperature_k,276.96648661295575,277.2778286209,0.3113420079442335,270.9140998309564,260.97309316959644,231.66362194227275,,,
48,winter_midlatitude_maritime_sample_t02_loc08,2020-01-01T12:00:00.000000000,57.75,10.75,northern_sector_east,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,northern_sector_east_loc03,277.9793701171875,195.4986724853516,281.0900573730469,239.9944033236117,277.0218251546224,211.04724799262152,0.0011742455928957,0.0033968124655888,1.6006871931402607e-05,4.676162346467873e-06,0.0070276164887176,era5_leave_one_profile_out,ERA5,baseline_nedt,full_3channel,mean_baseline,lower_layer_mean_temperature_k,277.0218251546224,277.27759707888464,0.2557719242622625,271.4307052047867,260.23715195668933,233.2601851825668,,,
49,winter_midlatitude_maritime_sample_t02_loc09,2020-01-01T12:00:00.000000000,57.5,11.0,northern_sector_east,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,northern_sector_east_loc04,277.6981201171875,195.2906494140625,281.23712158203125,240.2002996496252,277.0730946858724,211.4727579752604,0.0010728619967795,0.0030557359531369,1.592613020742124e-05,4.675273279864338e-06,0.0069765757866191,era5_leave_one_profile_out,ERA5,baseline_nedt,full_3channel,mean_baseline,lower_layer_mean_temperature_k,277.0730946858724,277.27738256201746,0.20428787614508792,271.68110072830973,260.5078579294214,231.12369717469997,,,
50,winter_midlatitude_maritime_sample_t02_loc10,2020-01-01T12:00:00.000000000,57.0,10.0,southern_sector_west,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,southern_sector_west_loc00,276.9735107421875,195.3726806640625,281.3420104980469,240.42622870367927,277.2425282796224,211.8078274197049,0.0008385718642814,0.0023038204086977,1.4324405607916764e-05,4.675694416676415e-06,0.0071861725807919,era5_leave_one_profile_out,ERA5,baseline_nedt,full_3channel,mean_baseline,lower_layer_mean_temperature_k,277.2425282796224,277.276673634847,0.034145355224609375,270.7303590705458,260.84146096877,232.03461762114333,,,
51,winter_midlatitude_maritime_sample_t02_loc11,2020-01-01T12:00:00.000000000,57.0,10.25,southern_sector_west,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,southern_sector_west_loc01,276.9832763671875,195.3472900390625,281.6408386230469,240.47785454827385,277.42628479003906,211.8233439127604,0.0008334407911559,0.0022794399830888,1.4522675949291683e-05,4.675554037739032e-06,0.007142083127675,era5_leave_one_profile_out,ERA5,baseline_nedt,full_3channel,mean_baseline,lower_layer_mean_temperature_k,277.42628479003906,277.27590477915487,-0.1503800108841915,270.1355156523004,259.8495968071366,230.930177442272,,,
52,winter_midlatitude_maritime_sample_t02_loc12,2020-01-01T12:00:00.000000000,57.25,10.0,southern_sector_west,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,southern_sector_west_loc02,277.2781982421875,195.5953369140625,281.4357604980469,240.21526481009815,277.0892079671224,211.45496283637152,0.0009373251625365,0.0026266225175476,1.475512024267248e-05,4.6767238622179805e-06,0.0071258402517741,era5_leave_one_profile_out,ERA5,baseline_nedt,full_3channel,mean_baseline,lower_layer_mean_temperature_k,277.0892079671224,277.27731514243067,0.18810717530828924,270.6150065752037,260.440508358721,231.1660454300348,,,
53,winter_midlatitude_maritime_sample_t02_loc13,2020-01-01T12:00:00.000000000,57.25,10.25,southern_sector_west,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,southern_sector_west_loc03,277.3055419921875,195.5582275390625,281.6916198730469,240.27024263949008,277.26173400878906,211.478508843316,0.0009378312551448,0.0026202025078123,1.5041681288523723e-05,4.67667706923879e-06,0.0070879414786327,era5_leave_one_profile_out,ERA5,baseline_nedt,full_3channel,mean_baseline,lower_layer_mean_temperature_k,277.26173400878906,277.27659327614754,0.014859267358474426,271.37630791798296,260.71460548654545,232.15895457989737,,,
54,winter_midlatitude_maritime_sample_t02_loc14,2020-01-01T12:00:00.000000000,57.0,10.5,southern_sector_west,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,southern_sector_west_loc04,276.9578857421875,195.2681884765625,281.7990417480469,240.51256210739547,277.50603739420575,211.8702189127604,0.0008183000975122,0.002223358908675,1.455931491420637e-05,4.675226486885232e-06,0.0070879414786327,era5_leave_one_profile_out,ERA5,baseline_nedt,full_3channel,mean_baseline,lower_layer_mean_temperature_k,277.50603739420575,277.2755710862504,-0.2304663079553393,270.98463983050755,260.20414173492736,231.8287813428414,,,
55,winter_midlatitude_maritime_sample_t02_loc15,2020-01-01T12:00:00.000000000,57.0,11.0,southern_sector_east,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,southern_sector_east_loc00,276.9188232421875,194.9117431640625,281.6896667480469,240.5529970736117,277.39324442545575,212.04751925998264,0.0008413770658885,0.0022847650535222,1.4242582125398997e-05,4.672886837933395e-06,0.0070825275133931,era5_leave_one_profile_out,ERA5,baseline_nedt,full_3channel,mean_baseline,lower_layer_mean_temperature_k,277.39324442545575,277.27604302335817,-0.11720140209757801,270.7928949325304,259.6576682330452,231.3902462120486,,,
56,winter_midlatitude_maritime_sample_t02_loc16,2020-01-01T12:00:00.000000000,57.0,10.75,southern_sector_east,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,southern_sector_east_loc01,276.9285888671875,195.1256103515625,281.8029479980469,240.5318030280036,277.4764149983724,211.9463907877604,0.0008290494245472,0.0022511666973166,1.436001344507656e-05,4.674009869429427e-06,0.0070956757776614,era5_leave_one_profile_out,ERA5,baseline_nedt,full_3channel,mean_baseline,lower_layer_mean_temperature_k,277.4764149983724,277.2756950293292,-0.20071996904317757,270.62654532299354,260.4089882041301,230.94852128074257,,,
57,winter_midlatitude_maritime_sample_t02_loc17,2020-01-01T12:00:00.000000000,57.25,11.0,southern_sector_east,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,southern_sector_east_loc02,277.2528076171875,195.0318603515625,281.60626220703125,240.37850910908463,277.2513173421224,211.75384521484372,0.00095619144738,0.002662537403087,1.5283353453320176e-05,4.674618178157099e-06,0.0070469509306014,era5_leave_one_profile_out,ERA5,baseline_nedt,full_3channel,mean_baseline,lower_layer_mean_temperature_k,277.2513173421224,277.2766368605269,0.025319518404501196,270.9446943781291,259.9233932470538,231.47461226139865,,,
58,winter_midlatitude_maritime_sample_t02_loc18,2020-01-01T12:00:00.000000000,57.25,10.75,southern_sector_east,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,southern_sector_east_loc03,277.2742919921875,195.2926025390625,281.7912292480469,240.35135011415224,277.3440907796224,211.6320461697049,0.0009432373958032,0.0026263770663412,1.5357439769913728e-05,4.675647623697285e-06,0.0070709262815466,era5_leave_one_profile_out,ERA5,baseline_nedt,full_3channel,mean_baseline,lower_layer_mean_temperature_k,277.3440907796224,277.2762486871482,-0.06784209247416584,271.58748522773624,260.6508746594004,230.657843602004,,,
59,winter_midlatitude_maritime_sample_t02_loc19,2020-01-01T12:00:00.000000000,57.25,10.5,southern_sector_east,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,southern_sector_east_loc04,277.2996826171875,195.4625244140625,281.8224792480469,240.31788305334143,277.35548400878906,211.5388387044271,0.0009379885443467,0.0026138207677798,1.539511869058929e-05,4.67667706923879e-06,0.0070686060551797,era5_leave_one_profile_out,ERA5,baseline_nedt,full_3channel,mean_baseline,lower_layer_mean_temperature_k,277.35548400878906,277.27620101673335,-0.07928299205570966,270.73467150100754,259.8979843284149,232.22557381264383,,,
60,winter_midlatitude_maritime_sample_t03_loc00,2020-01-01T18:00:00.000000000,58.0,10.0,northern_sector_west,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,northern_sector_west_loc00,278.9608764648437,195.11752319335935,282.2708740234375,240.7089105554529,277.7629216512044,211.96721988254123,0.0015658706632077,0.0044893325703929,1.324904008421261e-05,4.638002672869161e-06,0.007777074184961,era5_leave_one_profile_out,ERA5,baseline_nedt,full_3channel,mean_baseline,lower_layer_mean_temperature_k,277.7629216512044,277.2744962567232,-0.4884253944812258,271.78309769675474,261.423241624952,231.32211577289647,,,
61,winter_midlatitude_maritime_sample_t03_loc01,2020-01-01T18:00:00.000000000,58.0,10.25,northern_sector_west,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,northern_sector_west_loc01,278.9940795898437,195.35678100585935,282.4134521484375,240.6668655807908,277.8290023803711,211.88030582004123,0.0015609660286126,0.0044703117204884,1.3805360315539926e-05,4.639219290270472e-06,0.0076795451809307,era5_leave_one_profile_out,ERA5,baseline_nedt,full_3channel,mean_baseline,lower_layer_mean_temperature_k,277.8290023803711,277.2742197683167,-0.5547826120543959,272.7895690431435,261.84024039118304,232.89630617213368,,,
62,winter_midlatitude_maritime_sample_t03_loc02,2020-01-01T18:00:00.000000000,57.75,10.0,northern_sector_west,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,northern_sector_west_loc02,278.7265014648437,195.25521850585935,281.7767333984375,240.8125581483583,277.6877263387044,212.1985566880968,0.0015233440136414,0.0043840617267169,1.3188681137165625e-05,4.644272931803319e-06,0.0076400725031058,era5_leave_one_profile_out,ERA5,baseline_nedt,full_3channel,mean_baseline,lower_layer_mean_temperature_k,277.6877263387044,277.2748108814617,-0.4129154572427183,272.20173809223223,261.01412894086474,232.23583991080085,,,
63,winter_midlatitude_maritime_sample_t03_loc03,2020-01-01T18:00:00.000000000,57.75,10.25,northern_sector_west,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,northern_sector_west_loc03,278.6757202148437,195.43588256835935,282.0462646484375,240.78904146761508,277.7769190470378,212.13838958740237,0.0015128569529494,0.0043486123531199,1.3061886413181082e-05,4.6454895492141205e-06,0.0075704195417743,era5_leave_one_profile_out,ERA5,baseline_nedt,full_3channel,mean_baseline,lower_layer_mean_temperature_k,277.7769190470378,277.27443769021346,-0.5024813568243189,272.0352897882929,261.6078671563727,232.24205813010215,,,
64,winter_midlatitude_maritime_sample_t03_loc04,2020-01-01T18:00:00.000000000,58.0,10.5,northern_sector_west,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,northern_sector_west_loc04,279.0097045898437,195.55502319335935,282.5111083984375,240.6238440436286,277.8498357137044,211.8235566880968,0.0015578504876424,0.0044565183927098,1.4570329689301985e-05,4.640435907673624e-06,0.0075742889931586,era5_leave_one_profile_out,ERA5,baseline_nedt,full_3channel,mean_baseline,lower_layer_mean_temperature_k,277.8498357137044,277.2741325995579,-0.5757031141465063,272.61745184683906,261.517990265064,230.68439135012736,,,
65,winter_midlatitude_maritime_sample_t03_loc05,2020-01-01T18:00:00.000000000,58.0,11.0,northern_sector_east,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,northern_sector_east_loc00,278.9276733398437,195.83627319335935,282.2083740234375,240.50911114666917,277.6429672241211,211.81102413601343,0.001568004491592,0.0044806798267596,1.513312577692398e-05,4.643149900348829e-06,0.0075177968433273,era5_leave_one_profile_out,ERA5,baseline_nedt,full_3channel,mean_baseline,lower_layer_mean_temperature_k,277.6429672241211,277.27499815809176,-0.36796906602933177,272.6301089485352,261.3536936453435,231.8568835873291,,,
66,winter_midlatitude_maritime_sample_t03_loc06,2020-01-01T18:00:00.000000000,58.0,10.75,northern_sector_east,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,northern_sector_east_loc01,278.9940795898437,195.72006225585935,282.4818115234375,240.57184868889885,277.7920557657878,211.8006074693468,0.0015640391381103,0.0044722732124685,1.49381025747171e-05,4.641839696987242e-06,0.0075441077639775,era5_leave_one_profile_out,ERA5,baseline_nedt,full_3channel,mean_baseline,lower_layer_mean_temperature_k,277.7920557657878,277.2743743566622,-0.5176814091256006,271.9988837813644,261.5945552820446,232.7474605114875,,,
67,winter_midlatitude_maritime_sample_t03_loc07,2020-01-01T18:00:00.000000000,57.75,11.0,northern_sector_east,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,northern_sector_east_loc02,278.4784545898437,195.79428100585935,282.0697021484375,240.6749420166016,277.6776351928711,212.120485941569,0.0014945907276323,0.0042780932024566,1.219246544140568e-05,4.648484299771628e-06,0.0074698203121676,era5_leave_one_profile_out,ERA5,baseline_nedt,full_3channel,mean_baseline,lower_layer_mean_temperature_k,277.6776351928711,277.27485310382923,-0.40278208904186386,272.15929300633485,260.7739319546964,232.3664074929188,,,
68,winter_midlatitude_maritime_sample_t03_loc08,2020-01-01T18:00:00.000000000,57.75,10.75,northern_sector_east,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,northern_sector_east_loc03,278.5468139648437,195.70639038085935,282.2767333984375,240.72450916187185,277.7949854532878,212.0976994832357,0.0014983395726762,0.0042951961510169,1.2565144716134217e-05,4.647548440221208e-06,0.0074852963011523,era5_leave_one_profile_out,ERA5,baseline_nedt,full_3channel,mean_baseline,lower_layer_mean_temperature_k,277.7949854532878,277.2743620985555,-0.5206233547322654,271.7163686716365,261.31782035304235,231.64436061805424,,,
69,winter_midlatitude_maritime_sample_t03_loc09,2020-01-01T18:00:00.000000000,57.5,11.0,northern_sector_east,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,northern_sector_east_loc04,277.8827514648437,195.69857788085935,281.9368896484375,240.8204498291016,277.7040023803711,212.3872502644857,0.0014134776000027,0.0040530155067607,8.914349163653812e-06,4.654754558787542e-06,0.0073947659723636,era5_leave_one_profile_out,ERA5,baseline_nedt,full_3channel,mean_baseline,lower_layer_mean_temperature_k,277.7040023803711,277.27474278086896,-0.42925959950213155,271.68236458975724,260.7024255175303,232.96802226889375,,,
70,winter_midlatitude_maritime_sample_t03_loc10,2020-01-01T18:00:00.000000000,57.0,10.0,southern_sector_west,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,southern_sector_west_loc00,277.1718139648437,195.15463256835935,281.9036865234375,241.15237550477724,277.8198877970378,212.75997161865237,0.001272661085721,0.0036711751898494,7.603376422657818e-06,4.662054263375142e-06,0.0073506651292776,era5_leave_one_profile_out,ERA5,baseline_nedt,full_3channel,mean_baseline,lower_layer_mean_temperature_k,277.8198877970378,277.2742579046486,-0.5456298923891723,270.918546116586,261.6950064739818,231.58601332757095,,,
