profile_index,profile_id,valid_time,latitude,longitude,region_name,source_name,climate_regime,surface_type,season_label,sample_group,frequency_ghz,tb_base_k,dTb_lower_k,dTb_upper_k,nedt_k,lower_ratio,upper_ratio,surface_temperature_k,min_temperature_k,max_temperature_k,mean_temperature_k,lower_layer_mean_temperature_k,upper_layer_mean_temperature_k,mean_h2o_vmr,lower_layer_mean_h2o_vmr,upper_layer_mean_h2o_vmr,min_h2o_vmr,max_h2o_vmr
66,winter_midlatitude_maritime_sample_t03_loc06,2020-01-01T18:00:00.000000000,58.0,10.75,northern_sector_east,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,northern_sector_east_loc01,50.3,272.1749274110215,0.14671157267491708,0.09243347053222806,0.3,0.48903857558305697,0.3081115684407602,278.99407958984375,195.72006225585938,282.4818115234375,240.57184868889885,277.7920557657878,211.8006074693468,0.0015640391381103488,0.004472273212468504,1.49381025747171e-05,4.641839696987242e-06,0.007544107763977526
66,winter_midlatitude_maritime_sample_t03_loc06,2020-01-01T18:00:00.000000000,58.0,10.75,northern_sector_east,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,northern_sector_east_loc01,52.8,261.13830543104217,0.2518716650866395,0.18697640498942292,0.5,0.503743330173279,0.37395280997884583,278.99407958984375,195.72006225585938,282.4818115234375,240.57184868889885,277.7920557657878,211.8006074693468,0.0015640391381103488,0.004472273212468504,1.49381025747171e-05,4.641839696987242e-06,0.007544107763977526
66,winter_midlatitude_maritime_sample_t03_loc06,2020-01-01T18:00:00.000000000,58.0,10.75,northern_sector_east,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,northern_sector_east_loc01,54.4,231.85728258621043,0.10094354326699317,0.4913537440663731,0.7,0.14420506180999026,0.7019339200948188,278.99407958984375,195.72006225585938,282.4818115234375,240.57184868889885,277.7920557657878,211.8006074693468,0.0015640391381103488,0.004472273212468504,1.49381025747171e-05,4.641839696987242e-06,0.007544107763977526
67,winter_midlatitude_maritime_sample_t03_loc07,2020-01-01T18:00:00.000000000,57.75,11.0,northern_sector_east,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,northern_sector_east_loc02,50.3,271.804003370235,0.1454780204349504,0.09202974168027822,0.3,0.484926734783168,0.3067658056009274,278.47845458984375,195.79428100585938,282.0697021484375,240.67494201660156,277.6776351928711,212.120485941569,0.001494590727632375,0.004278093202456663,1.2192465441405679e-05,4.648484299771628e-06,0.0074698203121676045
67,winter_midlatitude_maritime_sample_t03_loc07,2020-01-01T18:00:00.000000000,57.75,11.0,northern_sector_east,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,northern_sector_east_loc02,52.8,260.94365973700013,0.25107227943516364,0.18653683752245342,0.5,0.5021445588703273,0.37307367504490685,278.47845458984375,195.79428100585938,282.0697021484375,240.67494201660156,277.6776351928711,212.120485941569,0.001494590727632375,0.004278093202456663,1.2192465441405679e-05,4.648484299771628e-06,0.0074698203121676045
67,winter_midlatitude_maritime_sample_t03_loc07,2020-01-01T18:00:00.000000000,57.75,11.0,northern_sector_east,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,northern_sector_east_loc02,54.4,231.83533537639946,0.10084821990844262,0.49128849864399626,0.7,0.14406888558348946,0.7018407123485662,278.47845458984375,195.79428100585938,282.0697021484375,240.67494201660156,277.6776351928711,212.120485941569,0.001494590727632375,0.004278093202456663,1.2192465441405679e-05,4.648484299771628e-06,0.0074698203121676045
68,winter_midlatitude_maritime_sample_t03_loc08,2020-01-01T18:00:00.000000000,57.75,10.75,northern_sector_east,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,northern_sector_east_loc03,50.3,271.8837931531841,0.14538182722958481,0.09213265558037165,0.3,0.4846060907652827,0.30710885193457216,278.54681396484375,195.70639038085938,282.2767333984375,240.72450916187182,277.7949854532878,212.0976994832357,0.0014983395726762324,0.004295196151016963,1.2565144716134215e-05,4.647548440221208e-06,0.00748529630115237
68,winter_midlatitude_maritime_sample_t03_loc08,2020-01-01T18:00:00.000000000,57.75,10.75,northern_sector_east,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,northern_sector_east_loc03,52.8,261.02868607254385,0.2510291839792558,0.18671692520348415,0.5,0.5020583679585116,0.3734338504069683,278.54681396484375,195.70639038085938,282.2767333984375,240.72450916187182,277.7949854532878,212.0976994832357,0.0014983395726762324,0.004295196151016963,1.2565144716134215e-05,4.647548440221208e-06,0.00748529630115237
68,winter_midlatitude_maritime_sample_t03_loc08,2020-01-01T18:00:00.000000000,57.75,10.75,northern_sector_east,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,northern_sector_east_loc03,54.4,231.88772264201558,0.10082559341739739,0.491356728819909,0.7,0.1440365620248534,0.7019381840284414,278.54681396484375,195.70639038085938,282.2767333984375,240.72450916187182,277.7949854532878,212.0976994832357,0.0014983395726762324,0.004295196151016963,1.2565144716134215e-05,4.647548440221208e-06,0.00748529630115237
69,winter_midlatitude_maritime_sample_t03_loc09,2020-01-01T18:00:00.000000000,57.5,11.0,northern_sector_east,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,northern_sector_east_loc04,50.3,271.40994680301463,0.14372837186641618,0.09167506025562489,0.3,0.47909457288805396,0.3055835341854163,277.88275146484375,195.69857788085938,281.9368896484375,240.82044982910156,277.7040023803711,212.3872502644857,0.0014134776000027604,0.00405301550676079,8.914349163653812e-06,4.654754558787542e-06,0.007394765972363698
69,winter_midlatitude_maritime_sample_t03_loc09,2020-01-01T18:00:00.000000000,57.5,11.0,northern_sector_east,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,northern_sector_east_loc04,52.8,260.7864848786365,0.24997041989803392,0.1862465885056963,0.5,0.49994083979606785,0.3724931770113926,277.88275146484375,195.69857788085938,281.9368896484375,240.82044982910156,277.7040023803711,212.3872502644857,0.0014134776000027604,0.00405301550676079,8.914349163653812e-06,4.654754558787542e-06,0.007394765972363698
69,winter_midlatitude_maritime_sample_t03_loc09,2020-01-01T18:00:00.000000000,57.5,11.0,northern_sector_east,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,northern_sector_east_loc04,54.4,231.85645548720422,0.10070806473427751,0.4912890343368872,0.7,0.14386866390611075,0.7018414776241246,277.88275146484375,195.69857788085938,281.9368896484375,240.82044982910156,277.7040023803711,212.3872502644857,0.0014134776000027604,0.00405301550676079,8.914349163653812e-06,4.654754558787542e-06,0.007394765972363698
70,winter_midlatitude_maritime_sample_t03_loc10,2020-01-01T18:00:00.000000000,57.0,10.0,southern_sector_west,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,southern_sector_west_loc00,50.3,271.0273130563914,0.14098317822151785,0.09134063112520607,0.3,0.4699439274050595,0.3044687704173536,277.17181396484375,195.15463256835938,281.9036865234375,241.15237550477724,277.8198877970378,212.75997161865234,0.0012726610857210924,0.0036711751898494296,7.603376422657818e-06,4.662054263375142e-06,0.0073506651292776426
70,winter_midlatitude_maritime_sample_t03_loc10,2020-01-01T18:00:00.000000000,57.0,10.0,southern_sector_west,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,southern_sector_west_loc00,52.8,260.78276758490836,0.24836585500958108,0.18618262416998732,0.5,0.49673171001916216,0.37236524833997464,277.17181396484375,195.15463256835938,281.9036865234375,241.15237550477724,277.8198877970378,212.75997161865234,0.0012726610857210924,0.0036711751898494296,7.603376422657818e-06,4.662054263375142e-06,0.0073506651292776426
70,winter_midlatitude_maritime_sample_t03_loc10,2020-01-01T18:00:00.000000000,57.0,10.0,southern_sector_west,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,southern_sector_west_loc00,54.4,232.11979508650776,0.10041169022798613,0.491512189776671,0.7,0.1434452717542659,0.70216027110953,277.17181396484375,195.15463256835938,281.9036865234375,241.15237550477724,277.8198877970378,212.75997161865234,0.0012726610857210924,0.0036711751898494296,7.603376422657818e-06,4.662054263375142e-06,0.0073506651292776426
71,winter_midlatitude_maritime_sample_t03_loc11,2020-01-01T18:00:00.000000000,57.0,10.25,southern_sector_west,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,southern_sector_west_loc01,50.3,270.9810656007844,0.14021137683982943,0.09134334286005696,0.3,0.46737125613276476,0.3044778095335232,277.10150146484375,195.26498413085938,282.0501708984375,241.17407102842589,277.9758122762044,212.7483613755968,0.0012443184190833404,0.003580509077706197,7.62262689990496e-06,4.6628965369856685e-06,0.007285678802539976
71,winter_midlatitude_maritime_sample_t03_loc11,2020-01-01T18:00:00.000000000,57.0,10.25,southern_sector_west,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,southern_sector_west_loc01,52.8,260.75610690580174,0.24791936509035395,0.18618946494365218,0.5,0.4958387301807079,0.37237892988730437,277.10150146484375,195.26498413085938,282.0501708984375,241.17407102842589,277.9758122762044,212.7483613755968,0.0012443184190833404,0.003580509077706197,7.62262689990496e-06,4.6628965369856685e-06,0.007285678802539976
71,winter_midlatitude_maritime_sample_t03_loc11,2020-01-01T18:00:00.000000000,57.0,10.25,southern_sector_west,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,southern_sector_west_loc01,54.4,232.07004687044608,0.1004113403653264,0.4914807256853351,0.7,0.1434447719504663,0.7021153224076215,277.10150146484375,195.26498413085938,282.0501708984375,241.17407102842589,277.9758122762044,212.7483613755968,0.0012443184190833404,0.003580509077706197,7.62262689990496e-06,4.6628965369856685e-06,0.007285678802539976
72,winter_midlatitude_maritime_sample_t03_loc12,2020-01-01T18:00:00.000000000,57.25,10.0,southern_sector_west,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,southern_sector_west_loc02,50.3,271.30893206833224,0.14328872599082842,0.09158472814533525,0.3,0.47762908663609477,0.30528242715111753,277.61126708984375,195.20053100585938,281.7142333984375,241.01716118889885,277.6929346720378,212.57301415337457,0.0013918695521786578,0.00403226477914492,8.198275608474595e-06,4.657842895335744e-06,0.007496129669893308
72,winter_midlatitude_maritime_sample_t03_loc12,2020-01-01T18:00:00.000000000,57.25,10.0,southern_sector_west,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,southern_sector_west_loc02,52.8,260.88472771265634,0.2497130883731984,0.186384321090884,0.5,0.4994261767463968,0.372768642181768,277.61126708984375,195.20053100585938,281.7142333984375,241.01716118889885,277.6929346720378,212.57301415337457,0.0013918695521786578,0.00403226477914492,8.198275608474595e-06,4.657842895335744e-06,0.007496129669893308
72,winter_midlatitude_maritime_sample_t03_loc12,2020-01-01T18:00:00.000000000,57.25,10.0,southern_sector_west,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,southern_sector_west_loc02,54.4,232.09975617983662,0.10054235398831679,0.491501123123129,0.7,0.143631934269024,0.7021444616044701,277.61126708984375,195.20053100585938,281.7142333984375,241.01716118889885,277.6929346720378,212.57301415337457,0.0013918695521786578,0.00403226477914492,8.198275608474595e-06,4.657842895335744e-06,0.007496129669893308
73,winter_midlatitude_maritime_sample_t03_loc13,2020-01-01T18:00:00.000000000,57.25,10.25,southern_sector_west,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,southern_sector_west_loc03,50.3,271.23090787369665,0.1424473474886554,0.0915592517886239,0.3,0.4748244916288513,0.3051975059620797,277.49407958984375,195.33139038085938,281.8919677734375,241.03389471930427,277.8524398803711,212.55077022976346,0.0013647444507035608,0.003945382045661608,8.144296337978594e-06,4.658778754898148e-06,0.007424941621069491
73,winter_midlatitude_maritime_sample_t03_loc13,2020-01-01T18:00:00.000000000,57.25,10.25,southern_sector_west,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,southern_sector_west_loc03,52.8,260.8434724553291,0.24921193345255688,0.1863646589054042,0.5,0.49842386690511375,0.3727293178108084,277.49407958984375,195.33139038085938,281.8919677734375,241.03389471930427,277.8524398803711,212.55077022976346,0.0013647444507035608,0.003945382045661608,8.144296337978594e-06,4.658778754898148e-06,0.007424941621069491
73,winter_midlatitude_maritime_sample_t03_loc13,2020-01-01T18:00:00.000000000,57.25,10.25,southern_sector_west,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,southern_sector_west_loc03,54.4,232.04960009294686,0.10053510298939727,0.49146316817083857,0.7,0.14362157569913897,0.7020902402440552,277.49407958984375,195.33139038085938,281.8919677734375,241.03389471930427,277.8524398803711,212.55077022976346,0.0013647444507035608,0.003945382045661608,8.144296337978594e-06,4.658778754898148e-06,0.007424941621069491
74,winter_midlatitude_maritime_sample_t03_loc14,2020-01-01T18:00:00.000000000,57.0,10.5,southern_sector_west,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,southern_sector_west_loc04,50.3,270.9148635458281,0.1396571010955654,0.09130557337243772,0.3,0.46552367031855135,0.3043519112414591,277.02728271484375,195.34701538085938,282.0677490234375,241.16430540342589,278.0080388387044,212.75774722629123,0.0012144745864403875,0.0034853020281866427,7.776155847191424e-06,4.663364466769676e-06,0.007233074653892881
74,winter_midlatitude_maritime_sample_t03_loc14,2020-01-01T18:00:00.000000000,57.0,10.5,southern_sector_west,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,southern_sector_west_loc04,52.8,260.69870141461183,0.24760004902105948,0.18612266164200264,0.5,0.49520009804211895,0.3722453232840053,277.02728271484375,195.34701538085938,282.0677490234375,241.16430540342589,278.0080388387044,212.75774722629123,0.0012144745864403875,0.0034853020281866427,7.776155847191424e-06,4.663364466769676e-06,0.007233074653892881
74,winter_midlatitude_maritime_sample_t03_loc14,2020-01-01T18:00:00.000000000,57.0,10.5,southern_sector_west,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,southern_sector_west_loc04,54.4,232.01364178164454,0.10041579984917348,0.49143617572468656,0.7,0.1434511426416764,0.7020516796066951,277.02728271484375,195.34701538085938,282.0677490234375,241.16430540342589,278.0080388387044,212.75774722629123,0.0012144745864403875,0.0034853020281866427,7.776155847191424e-06,4.663364466769676e-06,0.007233074653892881
75,winter_midlatitude_maritime_sample_t03_loc15,2020-01-01T18:00:00.000000000,57.0,11.0,southern_sector_east,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,southern_sector_east_loc00,50.3,270.77661369101764,0.1399020284021617,0.09117660966478525,0.3,0.4663400946738724,0.3039220322159508,276.92376708984375,195.43392944335938,281.7572021484375,241.06664915342589,277.7188135782878,212.82268863254123,0.0012033053641181655,0.0034350506767367155,7.929635695921736e-06,4.6621478493318235e-06,0.0071704183015964765
75,winter_midlatitude_maritime_sample_t03_loc15,2020-01-01T18:00:00.000000000,57.0,11.0,southern_sector_east,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,southern_sector_east_loc00,52.8,260.54280941245486,0.24768810192205137,0.1858810072272945,0.5,0.49537620384410275,0.371762014454589,276.92376708984375,195.43392944335938,281.7572021484375,241.06664915342589,277.7188135782878,212.82268863254123,0.0012033053641181655,0.0034350506767367155,7.929635695921736e-06,4.6621478493318235e-06,0.0071704183015964765
75,winter_midlatitude_maritime_sample_t03_loc15,2020-01-01T18:00:00.000000000,57.0,11.0,southern_sector_east,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,southern_sector_east_loc00,54.4,231.9149699428713,0.10043434711442956,0.49133306490978157,0.7,0.14347763873489938,0.7019043784425452,276.92376708984375,195.43392944335938,281.7572021484375,241.06664915342589,277.7188135782878,212.82268863254123,0.0012033053641181655,0.0034350506767367155,7.929635695921736e-06,4.6621478493318235e-06,0.0071704183015964765
76,winter_midlatitude_maritime_sample_t03_loc16,2020-01-01T18:00:00.000000000,57.0,10.75,southern_sector_east,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,southern_sector_east_loc01,50.3,270.83592509152476,0.13968150198371632,0.09123783388315587,0.3,0.46560500661238774,0.30412611294385294,276.95697021484375,195.40463256835938,281.9583740234375,241.12292026829076,277.9046859741211,212.7849824693468,0.0012091625428641718,0.0034613909753907026,7.873410225560028e-06,4.662522193158659e-06,0.007201359102513919
